id,memberId,orderNo,bizOrderNo,loanAmount,loanDate,isFree,freeNum,interestType,feeRate,rateType,totalNum,payNum,nextRepayDate,overdueNum,orderStatus,isOverdue,cancelFlag,channelType,acctTempId,logicTime,parentOrderNo,orderType,totalPayAmt,serviceFee,totalInitFee,totalAmt,totalPrincipal,totalFee,totalOverdue,totalLatefee,totalAdvanceFee,totalRepayPoundage,totalRepayDiscountfee,totalLoanDiscountfee,totalDayLoanDiscountfee,totalPayLoanDiscountfee,loanDiscountfeeType,loanDiscountfeeAmt,loanDiscountfeeRate,remainTotalAmt,remainTotalPrincipal,remainTotalFee,remainTotalOverdue,remainTotalLatefee,refundDate,refundTotalAmt,waiverTotalAmt,deleted,crtTime,uptTime,deferredFlag,loanTerm,loanTermUnit,UPDATE_DAY
5813,102933050,TQYJK20170415VI7Z5La2Sh,,80000,15APR2017,0,0,1,0.0500,3,3,3,15JUL2017,0,2,0,0,C001,420002,28JUN2017:14:19:53,,1,82335,0,2427,82335,80000,2200,135,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15APR2017:09:34:34,28JUN2017:00:01:10,,,,20181102
5825,101803258,TQYJK201704156qCxWDw849,,220000,15APR2017,0,0,1,0.0550,3,3,3,15JUL2017,0,2,0,0,C001,420002,15JUL2017:13:17:20,,1,227711,0,7341,227711,220000,7341,370,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15APR2017:12:26:38,15JUL2017:00:01:08,,,,20181102
5942,104551815,TQYJK201704178162M9k854,,70000,17APR2017,0,0,1,0.0550,3,3,3,17JUL2017,0,2,0,0,C001,420002,28JUN2017:15:38:30,,1,72116,0,2336,72116,70000,2092,24,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17APR2017:10:25:27,28JUN2017:00:01:12,,,,20181102
5951,105052573,TQYJK20170417D1NdxA472j,,100000,17APR2017,0,0,1,0.0550,3,3,3,17JUL2017,0,2,0,0,C001,420002,04JUL2017:12:41:17,,1,102768,0,3337,102768,100000,2768,0,0,476,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17APR2017:12:28:11,04JUL2017:00:01:08,,,,20181102
5956,104360890,TQYJK201704175W37xz4LT2,,50000,17APR2017,0,0,1,0.0500,3,3,3,17JUL2017,-1,2,0,0,C001,420002,26AUG2017:16:54:27,,1,52197,0,1517,52197,50000,1517,680,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17APR2017:14:02:53,17JUL2017:00:01:08,,,,20181102
6098,100621583,TQYJK20170419c5kX85ZsF7,,130000,19APR2017,0,0,1,0.0550,3,3,3,19JUL2017,0,2,0,0,C001,420002,18JUN2017:17:03:56,,1,133552,0,4338,133552,130000,3552,0,0,48,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19APR2017:09:00:28,18JUN2017:00:01:04,,,,20181102
6099,100242148,TQYJK20170419Hn5g5AH082,,500000,19APR2017,0,0,1,0.0500,3,6,6,19OCT2017,0,2,0,0,C001,420002,15OCT2017:22:54:27,,1,525708,0,26666,525708,500000,25708,0,0,2542,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19APR2017:09:14:22,15OCT2017:00:01:06,,,,20181102
6201,101624821,TQYJK20170420NIV1546m9g,,80000,20APR2017,0,0,1,0.0550,3,3,0,20MAY2017,3,1,1,0,C001,420002,02NOV2018:00:05:42,,1,0,0,2669,123196,80000,2669,40527,0,0,0,0,0,0,0,0,0,0.0000,123196,80000,2669,40527,0,,0,0,0,20APR2017:08:48:37,20JUL2017:00:01:09,,,,20181102
6753,101852077,TQYJK20170421ap9g3V0FFN,,220000,21APR2017,0,0,1,0.0550,3,3,3,21JUL2017,0,2,0,0,C001,420002,03JUN2017:12:57:59,,1,224356,0,7341,224356,220000,4356,0,0,565,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21APR2017:21:59:38,01JUN2017:00:01:10,,,,20181102
6827,105052573,TQYJK20170422043359eNun,,160000,22APR2017,0,0,1,0.0550,3,3,3,22JUL2017,0,2,0,0,C001,420002,21JUL2017:19:59:36,,1,165280,0,5339,165280,160000,5280,0,0,29,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22APR2017:16:25:57,21JUL2017:00:01:08,,,,20181102
6954,102451307,TQYJK20170424G1263Xrz66,,60000,24APR2017,0,0,1,0.0500,3,3,3,24JUL2017,0,2,0,0,C001,420002,25JUL2017:03:22:58,,1,61860,0,1820,61860,60000,1820,40,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24APR2017:09:17:02,24JUL2017:00:01:10,,,,20181102
7021,104551815,TQYJK2017042445H58NNV9D,,50000,24APR2017,0,0,1,0.0550,3,3,3,24JUL2017,0,2,0,0,C001,420002,23JUL2017:02:24:54,,1,51693,0,1668,51693,50000,1659,34,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24APR2017:21:03:36,23JUL2017:00:01:10,,,,20181102
7148,10136388,TQYJK20170426CupJ95NZ4K,,190000,26APR2017,0,0,1,0.0550,3,3,3,26JUL2017,0,2,0,0,C001,420002,23JUL2017:14:57:47,,1,196300,0,6340,196300,190000,6236,64,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26APR2017:12:31:35,23JUL2017:00:01:10,,,,20181102
7354,101311707,TQYJK20170427f82RI6u1n7,,250000,27APR2017,0,0,1,0.0550,3,3,3,27JUL2017,0,2,0,0,C001,420002,30JUL2017:03:22:28,,1,258762,0,8342,258762,250000,8342,420,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27APR2017:22:22:39,27JUL2017:00:01:08,,,,20181102
7487,104455516,TQYJK20170429xC2dt5LdW0,,110000,29APR2017,0,0,1,0.0500,3,3,3,28JUL2017,0,2,0,0,C001,420002,29JUL2017:10:00:44,,1,113172,0,3282,113172,110000,3135,37,0,275,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29APR2017:07:49:46,28JUL2017:00:01:12,,,,20181102
7503,100899879,TQYJK20170429892l463974,,200000,29APR2017,0,0,1,0.0500,3,3,3,28JUL2017,0,2,0,0,C001,420002,27MAY2017:11:36:32,,1,202600,0,5967,202600,200000,2600,0,0,400,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29APR2017:10:39:04,21MAY2017:00:01:10,,,,20181102
7514,100783085,TQYJK201704298Eb1jm1BE9,,200000,29APR2017,0,0,1,0.0550,3,3,3,28JUL2017,0,2,0,0,C001,420002,13MAY2017:11:11:50,,1,201540,0,6563,201540,200000,1540,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29APR2017:12:13:47,13MAY2017:00:01:07,,,,20181102
7528,104648208,TQYJK20170429A9Q6K7M30z,,50000,29APR2017,0,0,1,0.0550,3,3,0,28MAY2017,3,1,1,0,C001,420002,02NOV2018:00:05:49,,1,0,0,1641,76750,50000,1641,25109,0,0,0,0,0,0,0,0,0,0.0000,76750,50000,1641,25109,0,,0,0,0,29APR2017:14:36:01,28JUL2017:00:01:12,,,,20181102
7565,102305334,TQYJK20170430R3Az8d3ea1,,470000,30APR2017,0,0,1,0.0500,3,6,6,28OCT2017,-2,2,0,0,C001,420002,30OCT2017:12:30:20,,1,495033,0,24597,495033,470000,24480,553,0,353,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,30APR2017:06:06:17,28OCT2017:00:01:07,,,,20181102
7599,102053578,TQYJK20170430U2k47R302Z,,240000,30APR2017,0,0,1,0.0550,3,3,3,28JUL2017,0,2,0,0,C001,420002,28JUL2017:03:40:56,,1,245808,0,7744,245808,240000,5808,0,0,1716,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,30APR2017:12:25:02,28JUL2017:00:01:13,,,,20181102
7623,100181571,TQYJK2017043072J7Dra534,,300000,30APR2017,0,0,1,0.0550,3,3,3,28JUL2017,0,2,0,0,C001,420002,21JUL2017:13:32:29,,1,307645,0,9680,307645,300000,7645,0,0,2310,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,30APR2017:16:49:56,21JUL2017:00:01:08,,,,20181102
7647,102702019,TQYJK20170501B7L5v5F9T8,,730000,01MAY2017,0,0,1,0.0500,3,12,12,01MAY2018,-1,2,0,0,C001,420002,02MAY2018:09:18:24,,1,801757,0,72484,801757,730000,71208,549,0,9096,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,01MAY2017:02:13:14,01MAY2018:00:01:00,,,,20181102
7735,104006682,TQYJK20170501U436VYt704,,90000,01MAY2017,0,0,1,0.0550,3,3,3,01AUG2017,0,2,0,0,C001,420002,29JUL2017:17:00:12,,1,92970,0,3037,92970,90000,2970,0,0,33,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,01MAY2017:23:14:54,29JUL2017:00:01:11,,,,20181102
7756,100019314,TQYJK20170502fs5xtvMmy7,,80000,02MAY2017,0,0,1,0.0500,3,3,3,02AUG2017,0,2,0,0,C001,420002,02AUG2017:15:02:41,,1,82373,0,2453,82373,80000,2373,0,0,120,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,02MAY2017:09:30:55,02AUG2017:00:01:10,,,,20181102
7779,101277218,TQYJK201705023A4Aq3913k,,190000,02MAY2017,0,0,1,0.0550,3,3,3,02AUG2017,0,2,0,0,C001,420002,02AUG2017:11:20:28,,1,196131,0,6410,196131,190000,6131,0,0,453,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,02MAY2017:11:33:39,02AUG2017:00:01:10,,,,20181102
7857,104360890,TQYJK20170502g8v7L76a71,,70000,02MAY2017,0,0,1,0.0500,3,3,3,02AUG2017,-2,2,0,0,C001,420002,26AUG2017:16:53:35,,1,74091,0,2147,74091,70000,2147,1944,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,02MAY2017:21:35:34,02AUG2017:00:01:10,,,,20181102
8220,102269770,TQYJK201705043T02y36sQj,,100000,04MAY2017,0,0,1,0.0550,3,3,3,04AUG2017,0,2,0,0,C001,420002,09AUG2017:12:51:46,,1,107011,0,3373,107011,100000,3373,3638,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,04MAY2017:10:35:53,04AUG2017:00:01:11,,,,20181102
9226,100049700,TQYJK20170505Gt1942q552,,60000,05MAY2017,0,0,1,0.0550,3,3,3,05AUG2017,0,2,0,0,C001,420002,11JUN2017:17:54:26,,1,61175,0,2024,61175,60000,1155,20,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,05MAY2017:06:31:03,11JUN2017:00:01:13,,,,20181102
9408,103040272,TQYJK20170505L55UXq9f5Q,,360000,05MAY2017,0,0,1,0.0550,3,6,6,05NOV2017,0,2,0,0,C001,420002,04NOV2017:14:58:07,,1,381153,0,21252,381153,360000,21153,0,0,264,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,05MAY2017:09:26:40,04NOV2017:00:01:06,,,,20181102
11152,10471981,TQYJK2017050689PDQ5M2LJ,,130000,06MAY2017,0,0,1,0.0500,3,3,3,06AUG2017,0,2,0,0,C001,420002,29JUL2017:07:53:30,,1,133553,0,3987,133553,130000,3553,0,0,390,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,06MAY2017:11:54:22,29JUL2017:00:01:10,,,,20181102
13770,102236548,TQYJK2017050866rrx3k8TP,,250000,08MAY2017,0,0,1,0.0500,3,3,3,08AUG2017,0,2,0,0,C001,420002,08JUN2017:18:47:13,,1,253708,0,7667,253708,250000,3708,0,0,333,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,08MAY2017:10:06:34,04JUN2017:00:01:16,,,,20181102
13874,101306734,TQYJK2017050880R551aZB9,,90000,08MAY2017,0,0,1,0.0500,3,3,3,08AUG2017,0,2,0,0,C001,420002,04JUN2017:16:50:11,,1,91215,0,2760,91215,90000,1215,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,08MAY2017:11:07:28,04JUN2017:00:01:16,,,,20181102
15259,105052573,TQYJK20170509OcXRyGIY0X,,60000,09MAY2017,0,0,1,0.0550,3,3,3,09AUG2017,0,2,0,0,C001,420002,02AUG2017:10:41:08,,1,61848,0,2024,61848,60000,1848,0,0,143,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,09MAY2017:09:21:46,02AUG2017:00:01:09,,,,20181102
16040,103817048,TQYJK20170509V0gTC2LtS5,,170000,09MAY2017,0,0,1,0.0550,3,3,3,09AUG2017,0,2,0,0,C001,420002,08AUG2017:10:36:34,,1,175486,0,5735,175486,170000,5486,0,0,312,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,09MAY2017:17:20:34,08AUG2017:00:01:10,,,,20181102
17753,100242148,TQYJK201705109i6AP5P30l,,400000,10MAY2017,0,0,1,0.0500,3,6,6,10NOV2017,0,2,0,0,C001,420002,07NOV2017:22:22:26,,1,420933,0,21466,420933,400000,20933,0,0,1100,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,10MAY2017:09:04:45,07NOV2017:00:01:10,,,,20181102
17947,10471981,TQYJK20170510yFwr3C2vJ5,,100000,10MAY2017,0,0,1,0.0500,3,3,3,10AUG2017,0,2,0,0,C001,420002,29JUL2017:07:54:52,,1,102583,0,3067,102583,100000,2583,0,0,433,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,10MAY2017:11:10:11,29JUL2017:00:01:12,,,,20181102
18210,103698250,TQYJK20170510l1Wm0860VI,,50000,10MAY2017,0,0,1,0.0550,3,3,3,10AUG2017,0,2,0,0,C001,420002,09AUG2017:17:23:39,,1,51660,0,1687,51660,50000,1660,0,0,37,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,10MAY2017:13:21:57,09AUG2017:00:01:12,,,,20181102
135743,102058051,TQYJK20170511LQfz0177Gu,,130000,11MAY2017,0,0,1,0.0550,3,3,3,11AUG2017,0,2,0,0,C001,420002,11AUG2017:03:37:05,,1,134474,0,4386,134474,130000,4386,88,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,11MAY2017:15:43:14,11AUG2017:00:01:11,,,,20181102
190788,101166032,TQYJK2017051238mA04891Y,,540000,12MAY2017,0,0,1,0.0500,3,12,12,12MAY2018,0,2,0,0,C001,420002,01NOV2017:18:07:51,,1,573593,0,53619,573593,540000,33593,0,0,11295,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,12MAY2017:08:54:17,11AUG2017:00:01:11,,,,20181102
191380,102006819,TQYJK20170512835Q10D5N0,,440000,12MAY2017,0,0,1,0.0550,3,6,6,12NOV2017,-3,2,0,0,C001,420002,13NOV2017:06:16:54,,1,466788,0,25974,466788,440000,25974,814,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,12MAY2017:12:48:44,12NOV2017:00:01:07,,,,20181102
193815,100980542,TQYJK20170513k36i53S7Go,,140000,13MAY2017,0,0,1,0.0550,3,3,3,13AUG2017,0,2,0,0,C001,420002,12AUG2017:08:58:23,,1,144718,0,4723,144718,140000,4671,47,0,51,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,13MAY2017:14:09:43,12AUG2017:00:01:10,,,,20181102
196672,101916042,TQYJK20170514Is3329Mu9t,,60000,14MAY2017,0,0,1,0.0550,3,3,3,14AUG2017,0,2,0,0,C001,420002,14AUG2017:03:24:18,,1,62024,0,2024,62024,60000,2024,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2017:21:28:02,14AUG2017:00:01:10,,,,20181102
197891,100783085,TQYJK201705152s37yG0280,,200000,15MAY2017,0,0,1,0.0550,3,3,3,15AUG2017,0,2,0,0,C001,420002,15JUN2017:10:28:52,,1,203410,0,6747,203410,200000,3410,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2017:13:44:27,15JUN2017:00:01:12,,,,20181102
268870,103838224,TQYJK20170516rE821x7446,,70000,16MAY2017,0,0,1,0.0550,3,3,3,16AUG2017,0,2,0,0,C001,420002,24JUL2017:16:21:10,,1,71733,0,2362,71733,70000,1733,0,0,385,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2017:08:37:21,24JUL2017:00:01:13,,,,20181102
269983,102933050,TQYJK20170516I4g200m41E,,140000,16MAY2017,0,0,1,0.0500,3,3,2,16AUG2017,1,1,1,0,C001,420002,02NOV2018:00:05:29,,1,97466,0,4293,165678,140000,4293,21385,0,0,0,0,0,0,0,0,0,0.0000,68212,46668,723,20821,0,,0,0,0,16MAY2017:15:23:03,16AUG2017:00:01:10,,,,20181102
270685,101852077,TQYJK201705169sfh3Zd8UI,,70000,16MAY2017,0,0,1,0.0550,3,3,3,16AUG2017,0,2,0,0,C001,420002,17AUG2017:09:14:34,,1,72373,0,2362,72373,70000,2349,24,0,26,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2017:20:02:34,16AUG2017:00:01:10,,,,20181102
351836,101175817,TQYJK20170517h5hxK9SO53,,160000,17MAY2017,0,0,1,0.0550,3,3,3,17AUG2017,0,2,0,0,C001,420002,01AUG2017:17:34:40,,1,164606,0,5397,164606,160000,4606,0,0,587,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2017:08:39:51,01AUG2017:00:01:10,,,,20181102
417505,101773885,TQYJK201705213O2hCTY6LQ,,150000,21MAY2017,0,0,1,0.0550,3,3,3,21AUG2017,0,2,0,0,C001,420002,21AUG2017:03:32:03,,1,155411,0,5061,155411,150000,5061,350,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2017:01:08:38,21AUG2017:00:01:13,,,,20181102
487415,104455516,TQYJK20170521y307fO4631,,140000,21MAY2017,0,0,1,0.0500,3,3,3,21AUG2017,0,2,0,0,C001,420002,19AUG2017:09:51:43,,1,144294,0,4293,144294,140000,4247,47,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2017:11:31:49,19AUG2017:00:01:07,,,,20181102
698662,102451307,TQYJK20170522mq97KfzyEG,,70000,22MAY2017,0,0,1,0.0500,3,3,3,22AUG2017,-1,2,0,0,C001,420002,01SEP2017:10:17:08,,1,72142,0,2147,72142,70000,1878,264,0,268,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22MAY2017:09:56:52,22AUG2017:00:01:07,,,,20181102
698721,104924149,TQYJK20170522Srg7462o5O,,680000,22MAY2017,0,0,1,0.0500,3,6,6,22NOV2017,-1,2,0,0,C001,420002,11NOV2017:11:09:35,,1,715814,0,36494,715814,680000,35700,114,0,623,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22MAY2017:10:10:35,11NOV2017:00:01:06,,,,20181102
700634,103395155,TQYJK201705228h1uNXalrN,,150000,22MAY2017,0,0,1,0.0550,3,3,3,22AUG2017,0,2,0,0,C001,420002,22AUG2017:03:34:58,,1,155111,0,5061,155111,150000,5061,50,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22MAY2017:18:29:20,22AUG2017:00:01:08,,,,20181102
701803,101773885,TQYJK20170523Wi195wpm8B,,90000,23MAY2017,0,0,1,0.0550,3,3,3,23AUG2017,0,2,0,0,C001,420002,29JUL2017:14:59:15,,1,92834,0,3037,92834,90000,2624,210,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23MAY2017:07:48:47,29JUL2017:00:01:10,,,,20181102
704082,104551815,TQYJK201705230267Ig0598,,80000,23MAY2017,0,0,1,0.0550,3,3,3,23AUG2017,-1,2,0,0,C001,420002,30AUG2017:18:18:55,,1,82969,0,2699,82969,80000,2699,270,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23MAY2017:18:36:44,23AUG2017:00:01:12,,,,20181102
704462,103838224,TQYJK20170523Px2E251h3V,,80000,23MAY2017,0,0,1,0.0550,3,3,3,23AUG2017,0,2,0,0,C001,420002,18AUG2017:07:05:23,,1,82508,0,2699,82508,80000,2508,0,0,176,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23MAY2017:20:52:04,18AUG2017:00:01:11,,,,20181102
936978,101384295,TQYJK201705261854Cb6GSj,,150000,26MAY2017,0,0,1,0.0500,3,3,3,26AUG2017,-1,2,0,0,C001,420002,29AUG2017:15:50:17,,1,154850,0,4600,154850,150000,4600,250,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26MAY2017:17:01:32,26AUG2017:00:01:12,,,,20181102
937239,104735072,TQYJK20170526X8yne9P7L5,,220000,26MAY2017,0,0,1,0.0550,3,3,0,26JUN2017,3,1,1,0,C001,420002,02NOV2018:00:05:48,,1,0,0,7421,330281,220000,7421,102934,0,0,0,0,0,0,0,0,0,0.0000,330355,220000,7421,102934,0,,0,0,0,26MAY2017:17:51:46,26AUG2017:00:01:12,,,,20181102
953960,104006682,TQYJK2017052754y4Kq9h49,,90000,27MAY2017,0,0,1,0.0550,3,3,3,27AUG2017,0,2,0,0,C001,420002,01AUG2017:11:21:46,,1,92555,0,3037,92555,90000,2525,30,0,165,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27MAY2017:10:00:49,01AUG2017:00:01:11,,,,20181102
957358,100229930,TQYJK2017052735B63M67m2,,500000,27MAY2017,0,0,1,0.0500,3,3,3,27AUG2017,0,2,0,0,C001,420002,27AUG2017:11:39:09,,1,516001,0,15333,516001,500000,15333,668,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27MAY2017:22:26:46,27AUG2017:00:01:02,,,,20181102
960496,101277218,TQYJK2017052842308Y3koc,,60000,28MAY2017,0,0,1,0.0550,3,3,3,28AUG2017,-1,2,0,0,C001,420002,29AUG2017:11:21:45,,1,62053,0,2024,62053,60000,2013,40,0,11,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28MAY2017:18:15:19,28AUG2017:00:01:03,,,,20181102
968595,100019314,TQYJK2017053031Xiy6B519,,70000,30MAY2017,0,0,1,0.0500,3,3,3,28AUG2017,0,2,0,0,C001,420002,28AUG2017:17:21:31,,1,72101,0,2077,72101,70000,2077,24,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,30MAY2017:21:19:53,28AUG2017:00:01:01,,,,20181102
968986,104223002,TQYJK20170531Q141574TI9,,380000,31MAY2017,0,0,1,0.0500,3,6,6,28NOV2017,0,2,0,0,C001,420002,07OCT2017:09:58:28,,1,396118,0,19824,396118,380000,16118,0,0,6143,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,31MAY2017:00:32:06,07OCT2017:00:01:04,,,,20181102
972841,102568403,TQYJK20170601201O113p0i,,200000,01JUN2017,0,0,1,0.0500,3,3,3,01SEP2017,0,2,0,0,C001,420002,08AUG2017:22:14:07,,1,204633,0,6100,204633,200000,4633,0,0,967,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,01JUN2017:00:40:07,08AUG2017:00:01:08,,,,20181102
975411,104825582,TQYJK20170601ni1U8f19N6,,250000,01JUN2017,0,0,1,0.0500,3,3,3,01SEP2017,0,2,0,0,C001,420002,19AUG2017:20:32:08,,1,256541,0,7625,256541,250000,6541,0,0,583,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,01JUN2017:17:20:26,19AUG2017:00:01:07,,,,20181102
975971,101852077,TQYJK20170601bi18t415Kl,,70000,01JUN2017,0,0,1,0.0550,3,3,3,01SEP2017,0,2,0,0,C001,420002,27AUG2017:10:31:41,,1,71913,0,2349,71913,70000,1913,0,0,578,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,01JUN2017:19:57:55,27AUG2017:00:01:01,,,,20181102
977554,101384295,TQYJK201706028i8i25Tp29,,500000,02JUN2017,0,0,1,0.0500,3,6,6,02DEC2017,-3,2,0,0,C001,420002,04DEC2017:12:51:41,,1,528095,0,26708,528095,500000,26667,1428,0,167,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,02JUN2017:09:49:29,02DEC2017:00:01:06,,,,20181102
982062,101852077,TQYJK201706036k65Zwuu2C,,80000,03JUN2017,0,0,1,0.0550,3,3,3,03SEP2017,0,2,0,0,C001,420002,27AUG2017:10:32:22,,1,82215,0,2684,82215,80000,2215,0,0,631,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,03JUN2017:12:59:59,27AUG2017:00:01:02,,,,20181102
986212,101306734,TQYJK201706049p1595M6Wi,,90000,04JUN2017,0,0,1,0.0500,3,3,3,04SEP2017,0,2,0,0,C001,420002,03JUL2017:20:10:41,,1,91305,0,2745,91305,90000,1305,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,04JUN2017:16:54:10,03JUL2017:00:01:18,,,,20181102
986779,100049700,TQYJK2017060452e8047FkA,,100000,04JUN2017,0,0,1,0.0550,3,3,3,04SEP2017,-1,2,0,0,C001,420002,05SEP2017:21:27:14,,1,103423,0,3355,103423,100000,3355,68,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,04JUN2017:19:59:54,04SEP2017:00:01:07,,,,20181102
990817,104360890,TQYJK201706062N9c41kAwj,,100000,06JUN2017,0,0,1,0.0500,3,3,3,06SEP2017,0,2,0,0,C001,420002,24OCT2018:20:53:12,,1,148338,0,3050,148338,100000,3050,45288,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,06JUN2017:01:11:07,06SEP2017:00:01:06,,,,20181102
992502,105052573,TQYJK201706069fBw6e9252,,110000,06JUN2017,0,0,1,0.0550,3,3,3,06SEP2017,0,2,0,0,C001,420002,01SEP2017:10:40:19,,1,113328,0,3690,113328,110000,3328,0,0,444,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,06JUN2017:14:25:20,01SEP2017:00:01:04,,,,20181102
1000687,100889222,TQYJK20170608Bt5V2JhD9Z,,530000,08JUN2017,0,0,1,0.0500,3,9,9,08MAR2018,-2,2,0,0,C001,420002,05MAR2018:17:13:40,,1,570250,0,40427,570250,530000,40073,177,0,1413,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,08JUN2017:16:58:39,05MAR2018:00:01:00,,,,20181102
1001138,103698250,TQYJK20170608IM05u45XPc,,50000,08JUN2017,0,0,1,0.0550,3,3,3,08SEP2017,-1,2,0,0,C001,420002,14SEP2017:18:35:02,,1,51796,0,1677,51796,50000,1677,119,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,08JUN2017:19:22:22,08SEP2017:00:01:01,,,,20181102
1004019,101306734,TQYJK2017060949033yq362,,180000,09JUN2017,0,0,1,0.0500,3,3,3,09SEP2017,0,2,0,0,C001,420002,09SEP2017:19:11:55,,1,185490,0,5490,185490,180000,5490,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,09JUN2017:15:42:38,09SEP2017:00:01:01,,,,20181102
1005306,103698250,TQYJK20170609791kNupW4A,,50000,09JUN2017,0,0,1,0.0550,3,3,3,09SEP2017,-1,2,0,0,C001,420002,14SEP2017:18:36:17,,1,51504,0,1677,51504,50000,1402,102,0,275,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,09JUN2017:18:31:21,09SEP2017:00:01:01,,,,20181102
